timestamp,open,high,low,close,volume
2025-12-09T17:32:00+00:00,6867.25,6867.5,6864.25,6864.5,251
2025-12-09T17:33:00+00:00,6864.25,6865.5,6863.5,6864.0,185
2025-12-09T17:34:00+00:00,6864.0,6864.25,6861.75,6862.0,237
2025-12-09T17:35:00+00:00,6862.0,6863.5,6861.75,6862.75,208
2025-12-09T17:36:00+00:00,6862.5,6862.75,6859.75,6860.25,363
2025-12-09T17:37:00+00:00,6860.25,6860.75,6859.0,6860.75,277
2025-12-09T17:38:00+00:00,6860.5,6861.5,6859.75,6860.75,220
2025-12-09T17:39:00+00:00,6860.75,6861.75,6860.5,6860.75,217
2025-12-09T17:40:00+00:00,6860.75,6861.75,6859.75,6860.25,198
2025-12-09T17:41:00+00:00,6860.25,6860.5,6859.0,6859.75,220
2025-12-09T17:42:00+00:00,6859.75,6860.25,6858.25,6858.5,219
2025-12-09T17:43:00+00:00,6858.25,6859.75,6857.75,6858.75,251
2025-12-09T17:44:00+00:00,6858.75,6860.25,6858.25,6859.75,153
2025-12-09T17:45:00+00:00,6859.5,6859.75,6858.25,6858.75,204
2025-12-09T17:46:00+00:00,6858.5,6858.75,6857.25,6857.5,240
2025-12-09T17:47:00+00:00,6857.75,6858.5,6857.0,6857.5,198
2025-12-09T17:48:00+00:00,6857.5,6859.0,6857.5,6857.75,171
2025-12-09T17:49:00+00:00,6857.75,6858.0,6855.75,6856.25,256
2025-12-09T17:50:00+00:00,6856.0,6858.0,6855.75,6857.75,229
2025-12-09T17:51:00+00:00,6857.75,6858.75,6856.75,6856.75,181
2025-12-09T17:52:00+00:00,6857.0,6857.0,6855.0,6855.5,239
2025-12-09T17:53:00+00:00,6855.5,6858.0,6855.5,6857.75,226
2025-12-09T17:54:00+00:00,6858.0,6858.75,6857.25,6858.5,159
2025-12-09T17:55:00+00:00,6858.25,6860.0,6858.25,6859.25,223
2025-12-09T17:56:00+00:00,6859.5,6860.25,6858.25,6859.25,180
2025-12-09T17:57:00+00:00,6859.25,6860.75,6858.75,6859.25,151
2025-12-09T17:58:00+00:00,6859.25,6861.25,6859.0,6860.75,173
2025-12-09T17:59:00+00:00,6860.75,6862.0,6860.75,6861.5,212
2025-12-09T18:00:00+00:00,6861.5,6861.75,6859.75,6861.5,239
2025-12-09T18:01:00+00:00,6861.75,6861.75,6859.75,6860.25,165
2025-12-09T18:02:00+00:00,6860.25,6862.0,6860.0,6861.75,151
2025-12-09T18:03:00+00:00,6862.0,6863.0,6861.25,6862.5,203
2025-12-09T18:04:00+00:00,6862.5,6863.75,6862.25,6862.5,175
2025-12-09T18:05:00+00:00,6862.5,6862.75,6861.5,6861.5,142
2025-12-09T18:06:00+00:00,6861.5,6861.75,6860.5,6860.5,137
2025-12-09T18:07:00+00:00,6860.5,6861.0,6859.75,6860.0,159
2025-12-09T18:08:00+00:00,6859.75,6860.5,6858.5,6859.25,204
2025-12-09T18:09:00+00:00,6859.0,6859.75,6858.5,6859.0,168
2025-12-09T18:10:00+00:00,6859.0,6860.0,6858.5,6859.5,194
2025-12-09T18:11:00+00:00,6859.5,6859.5,6857.75,6858.25,190
2025-12-09T18:12:00+00:00,6858.25,6860.5,6858.0,6860.25,143
2025-12-09T18:13:00+00:00,6860.5,6861.0,6860.0,6860.0,151
2025-12-09T18:14:00+00:00,6860.0,6861.5,6860.0,6861.5,111
2025-12-09T18:15:00+00:00,6861.5,6861.75,6860.5,6861.25,150
2025-12-09T18:16:00+00:00,6861.25,6861.75,6860.25,6861.0,117
2025-12-09T18:17:00+00:00,6861.0,6863.25,6860.5,6863.25,180
2025-12-09T18:18:00+00:00,6863.5,6864.0,6862.75,6862.75,202
2025-12-09T18:19:00+00:00,6862.75,6863.0,6861.5,6862.5,152
2025-12-09T18:20:00+00:00,6862.75,6863.0,6861.25,6861.75,148
2025-12-09T18:21:00+00:00,6862.0,6862.0,6860.5,6861.0,166
2025-12-09T18:22:00+00:00,6861.0,6861.5,6860.75,6861.0,85
2025-12-09T18:23:00+00:00,6860.75,6861.75,6860.5,6861.0,146
2025-12-09T18:24:00+00:00,6861.0,6863.0,6861.0,6862.5,129
2025-12-09T18:25:00+00:00,6862.5,6862.75,6861.25,6861.5,124
2025-12-09T18:26:00+00:00,6861.75,6861.75,6860.0,6860.25,176
2025-12-09T18:27:00+00:00,6860.5,6862.0,6860.0,6861.5,111
2025-12-09T18:28:00+00:00,6861.75,6862.5,6861.25,6862.25,117
2025-12-09T18:29:00+00:00,6862.5,6862.5,6860.75,6861.25,97
2025-12-09T18:30:00+00:00,6861.5,6862.25,6860.75,6861.75,144
2025-12-09T18:31:00+00:00,6862.0,6862.5,6861.5,6861.75,100
2025-12-09T18:32:00+00:00,6861.75,6862.0,6861.0,6861.0,101
2025-12-09T18:33:00+00:00,6861.0,6861.25,6860.25,6860.25,106
2025-12-09T18:34:00+00:00,6860.25,6860.75,6859.75,6859.75,144
2025-12-09T18:35:00+00:00,6859.75,6860.0,6858.75,6858.75,154
2025-12-09T18:36:00+00:00,6859.0,6859.25,6858.5,6858.5,110
2025-12-09T18:37:00+00:00,6858.5,6858.75,6857.25,6858.5,176
2025-12-09T18:38:00+00:00,6858.75,6859.75,6858.0,6858.0,155
2025-12-09T18:39:00+00:00,6858.0,6858.0,6856.25,6857.5,214
2025-12-09T18:40:00+00:00,6857.5,6858.25,6856.25,6856.75,170
2025-12-09T18:41:00+00:00,6856.75,6857.25,6856.0,6856.0,105
2025-12-09T18:42:00+00:00,6855.75,6857.5,6855.5,6857.25,149
2025-12-09T18:43:00+00:00,6857.25,6858.0,6856.0,6856.75,131
2025-12-09T18:44:00+00:00,6857.0,6857.0,6855.5,6855.5,178
2025-12-09T18:45:00+00:00,6855.5,6855.75,6852.5,6853.0,441
2025-12-09T18:46:00+00:00,6852.75,6854.25,6852.75,6852.75,220
2025-12-09T18:47:00+00:00,6853.0,6855.0,6852.5,6854.5,265
2025-12-09T18:48:00+00:00,6854.5,6857.25,6854.5,6857.25,277
2025-12-09T18:49:00+00:00,6857.25,6858.75,6857.25,6858.25,262
2025-12-09T18:50:00+00:00,6858.25,6858.25,6857.0,6857.5,175
2025-12-09T18:51:00+00:00,6857.5,6859.25,6857.0,6858.5,233
2025-12-09T18:52:00+00:00,6858.75,6860.25,6858.25,6860.25,141
2025-12-09T18:53:00+00:00,6860.25,6862.0,6859.75,6861.75,235
2025-12-09T18:54:00+00:00,6861.75,6862.0,6861.0,6861.0,225
2025-12-09T18:55:00+00:00,6861.25,6861.5,6859.75,6860.25,171
2025-12-09T18:56:00+00:00,6860.5,6862.25,6860.25,6862.0,152
2025-12-09T18:57:00+00:00,6862.25,6862.25,6861.5,6861.5,130
2025-12-09T18:58:00+00:00,6861.5,6862.0,6860.25,6860.75,111
2025-12-09T18:59:00+00:00,6860.5,6860.75,6859.25,6859.5,211
2025-12-09T19:00:00+00:00,6859.5,6860.25,6858.5,6858.75,178
2025-12-09T19:01:00+00:00,6858.5,6859.25,6858.0,6858.75,194
2025-12-09T19:02:00+00:00,6858.75,6859.0,6857.5,6858.25,226
2025-12-09T19:03:00+00:00,6858.0,6859.0,6857.25,6858.5,168
2025-12-09T19:04:00+00:00,6858.5,6859.0,6857.5,6858.0,113
2025-12-09T19:05:00+00:00,6858.25,6859.25,6857.5,6858.0,147
2025-12-09T19:06:00+00:00,6858.25,6858.75,6857.75,6858.5,114
2025-12-09T19:07:00+00:00,6858.5,6858.75,6856.75,6856.75,149
2025-12-09T19:08:00+00:00,6856.75,6858.0,6856.0,6857.0,232
2025-12-09T19:09:00+00:00,6856.75,6857.5,6856.25,6857.0,99
2025-12-09T19:10:00+00:00,6857.0,6858.0,6855.25,6856.25,189
2025-12-09T19:11:00+00:00,6856.0,6856.75,6855.25,6856.5,160
2025-12-09T19:12:00+00:00,6856.25,6857.0,6855.75,6856.0,111
2025-12-09T19:13:00+00:00,6856.0,6857.0,6855.5,6856.0,116
2025-12-09T19:14:00+00:00,6856.0,6856.75,6856.0,6856.75,110
2025-12-09T19:15:00+00:00,6856.75,6857.0,6856.25,6857.0,116
2025-12-09T19:16:00+00:00,6856.75,6857.25,6856.0,6856.25,131
2025-12-09T19:17:00+00:00,6856.25,6857.0,6856.0,6857.0,75
2025-12-09T19:18:00+00:00,6856.75,6858.75,6856.75,6858.75,156
2025-12-09T19:19:00+00:00,6858.75,6859.0,6857.0,6857.25,174
2025-12-09T19:20:00+00:00,6857.25,6858.25,6857.0,6857.5,100
2025-12-09T19:21:00+00:00,6857.5,6857.75,6856.75,6856.75,77
2025-12-09T19:22:00+00:00,6856.75,6857.0,6856.0,6856.75,99
2025-12-09T19:23:00+00:00,6856.5,6857.25,6856.5,6856.75,92
2025-12-09T19:24:00+00:00,6857.0,6857.25,6856.25,6856.25,48
2025-12-09T19:25:00+00:00,6856.25,6857.75,6856.25,6857.0,75
2025-12-09T19:26:00+00:00,6857.25,6857.5,6856.25,6856.5,90
2025-12-09T19:27:00+00:00,6856.5,6856.75,6856.0,6856.5,83
2025-12-09T19:28:00+00:00,6856.5,6857.0,6856.25,6856.5,81
2025-12-09T19:29:00+00:00,6856.75,6856.75,6855.75,6856.0,80
2025-12-09T19:30:00+00:00,6856.25,6856.5,6855.0,6856.25,142
2025-12-09T19:31:00+00:00,6856.0,6856.25,6855.0,6855.5,118
2025-12-09T19:32:00+00:00,6855.75,6856.75,6855.5,6856.0,101
2025-12-09T19:33:00+00:00,6856.25,6856.5,6855.25,6855.25,102
2025-12-09T19:34:00+00:00,6855.5,6855.5,6855.0,6855.25,106
2025-12-09T19:35:00+00:00,6855.0,6855.5,6854.25,6854.25,130
2025-12-09T19:36:00+00:00,6854.25,6854.5,6853.0,6853.5,204
2025-12-09T19:37:00+00:00,6853.75,6855.75,6853.75,6854.5,140
2025-12-09T19:38:00+00:00,6854.5,6855.5,6854.25,6855.25,116
2025-12-09T19:39:00+00:00,6855.25,6856.5,6855.0,6855.25,137
2025-12-09T19:40:00+00:00,6855.25,6855.5,6854.75,6855.25,122
2025-12-09T19:41:00+00:00,6855.25,6855.25,6854.0,6854.0,94
2025-12-09T19:42:00+00:00,6854.0,6854.5,6853.5,6853.75,127
2025-12-09T19:43:00+00:00,6853.75,6854.75,6853.75,6854.0,107
2025-12-09T19:44:00+00:00,6854.0,6854.0,6850.75,6852.5,280
2025-12-09T19:45:00+00:00,6852.5,6852.75,6852.0,6852.25,180
2025-12-09T19:46:00+00:00,6852.25,6854.25,6852.25,6853.5,145
2025-12-09T19:47:00+00:00,6853.75,6854.0,6852.5,6852.75,106
2025-12-09T19:48:00+00:00,6852.5,6854.25,6852.5,6853.5,104
2025-12-09T19:49:00+00:00,6853.25,6854.25,6853.0,6853.5,83
2025-12-09T19:50:00+00:00,6853.75,6855.75,6853.75,6855.25,195
2025-12-09T19:51:00+00:00,6855.0,6855.75,6854.75,6855.75,126
2025-12-09T19:52:00+00:00,6855.5,6856.0,6854.75,6854.75,142
2025-12-09T19:53:00+00:00,6854.5,6856.25,6854.5,6855.75,97
2025-12-09T19:54:00+00:00,6856.0,6856.75,6855.5,6856.25,145
2025-12-09T19:55:00+00:00,6856.0,6857.0,6855.5,6856.75,151
2025-12-09T19:56:00+00:00,6856.75,6857.0,6855.75,6856.25,159
2025-12-09T19:57:00+00:00,6856.0,6856.5,6854.75,6855.0,152
2025-12-09T19:58:00+00:00,6855.25,6855.75,6854.75,6855.75,85
2025-12-09T19:59:00+00:00,6856.0,6856.5,6854.75,6855.25,126
2025-12-09T20:00:00+00:00,6855.0,6855.5,6854.0,6854.75,179
2025-12-09T20:01:00+00:00,6855.0,6855.0,6854.25,6854.75,121
2025-12-09T20:02:00+00:00,6854.75,6855.5,6854.25,6855.5,93
2025-12-09T20:03:00+00:00,6855.25,6855.5,6854.75,6855.0,79
2025-12-09T20:04:00+00:00,6855.0,6855.75,6855.0,6855.5,53
2025-12-09T20:05:00+00:00,6855.75,6855.75,6854.25,6855.5,101
2025-12-09T20:06:00+00:00,6855.5,6855.75,6855.0,6855.25,80
2025-12-09T20:07:00+00:00,6855.25,6856.75,6855.0,6856.25,118
2025-12-09T20:08:00+00:00,6856.25,6857.5,6856.0,6856.25,182
2025-12-09T20:09:00+00:00,6856.25,6856.5,6855.25,6856.0,139
2025-12-09T20:10:00+00:00,6856.0,6856.5,6855.25,6855.25,129
2025-12-09T20:11:00+00:00,6855.25,6855.5,6855.0,6855.0,95
2025-12-09T20:12:00+00:00,6855.0,6855.5,6854.5,6855.25,164
2025-12-09T20:13:00+00:00,6855.25,6855.25,6854.0,6854.25,125
2025-12-09T20:14:00+00:00,6854.0,6854.5,6853.75,6853.75,143
2025-12-09T20:15:00+00:00,6854.0,6854.25,6853.25,6854.25,184
2025-12-09T20:16:00+00:00,6854.0,6854.5,6853.0,6853.25,117
2025-12-09T20:17:00+00:00,6853.0,6854.5,6852.5,6854.5,149
2025-12-09T20:18:00+00:00,6854.75,6854.75,6854.0,6854.5,132
2025-12-09T20:19:00+00:00,6854.5,6854.75,6853.75,6854.25,112
2025-12-09T20:20:00+00:00,6854.0,6855.5,6854.0,6854.75,164
2025-12-09T20:21:00+00:00,6854.75,6855.0,6854.0,6854.0,121
2025-12-10T11:32:00+00:00,GAP:15.2h,From:2025-12-09T20:21:00+00:00,To:2025-12-10T11:32:00+00:00,,
2025-12-10T11:32:00+00:00,6844.75,6844.75,6844.25,6844.25,4
2025-12-10T11:33:00+00:00,6844.5,6845.25,6844.25,6845.0,31
2025-12-10T11:34:00+00:00,6845.0,6845.0,6845.0,6845.0,17
2025-12-10T11:35:00+00:00,6845.25,6845.25,6844.75,6845.25,21
2025-12-10T11:36:00+00:00,6845.5,6845.75,6844.5,6844.75,16
2025-12-10T11:37:00+00:00,6844.5,6845.25,6843.75,6843.75,30
2025-12-10T11:38:00+00:00,6844.0,6845.25,6844.0,6844.5,24
2025-12-10T11:39:00+00:00,6844.75,6845.0,6844.0,6844.0,25
2025-12-10T11:40:00+00:00,6843.75,6845.0,6843.75,6845.0,27
2025-12-10T11:41:00+00:00,6845.0,6845.0,6843.75,6843.75,17
2025-12-10T11:42:00+00:00,6843.5,6843.75,6843.0,6843.75,27
2025-12-10T11:43:00+00:00,6843.75,6844.25,6843.0,6843.0,20
2025-12-10T11:44:00+00:00,6843.0,6843.25,6842.75,6843.0,26
2025-12-10T11:45:00+00:00,6842.75,6843.25,6842.5,6842.75,25
2025-12-10T11:46:00+00:00,6842.75,6843.25,6842.5,6843.25,28
2025-12-10T11:47:00+00:00,6843.25,6843.75,6843.25,6843.25,22
2025-12-10T11:48:00+00:00,6843.5,6843.75,6843.0,6843.25,9
2025-12-10T11:49:00+00:00,6843.25,6843.5,6843.0,6843.5,14
2025-12-10T11:50:00+00:00,6843.5,6843.75,6843.0,6843.75,22
2025-12-10T11:51:00+00:00,6843.75,6845.5,6843.75,6845.5,24
2025-12-10T11:52:00+00:00,6845.5,6846.0,6845.25,6846.0,20
2025-12-10T11:53:00+00:00,6846.0,6846.25,6845.5,6845.75,37
2025-12-10T11:54:00+00:00,6845.5,6845.75,6845.25,6845.5,13
2025-12-10T11:55:00+00:00,6845.25,6846.0,6845.25,6845.75,37
2025-12-10T11:56:00+00:00,6845.5,6845.75,6845.0,6845.5,26
2025-12-10T11:57:00+00:00,6845.75,6846.0,6845.25,6845.25,33
2025-12-10T11:58:00+00:00,6845.5,6845.5,6845.0,6845.25,22
2025-12-10T11:59:00+00:00,6845.25,6845.75,6845.0,6845.25,44
2025-12-10T12:00:00+00:00,6845.0,6845.75,6843.75,6843.75,57
2025-12-10T12:01:00+00:00,6843.75,6845.0,6843.5,6844.0,62
2025-12-10T12:02:00+00:00,6844.25,6844.25,6843.0,6843.5,47
2025-12-10T12:03:00+00:00,6843.5,6843.5,6842.5,6843.0,64
2025-12-10T12:04:00+00:00,6842.75,6842.75,6841.0,6841.0,70
2025-12-10T12:05:00+00:00,6840.75,6841.5,6839.5,6840.0,91
2025-12-10T12:06:00+00:00,6840.25,6842.75,6839.75,6842.5,59
2025-12-10T12:07:00+00:00,6842.25,6842.5,6841.5,6842.25,37
2025-12-10T12:08:00+00:00,6842.0,6842.25,6841.0,6842.0,48
2025-12-10T12:09:00+00:00,6842.0,6842.5,6841.75,6842.0,35
2025-12-10T12:10:00+00:00,6841.75,6842.0,6841.25,6841.75,25
2025-12-10T12:11:00+00:00,6841.75,6841.75,6840.75,6841.0,36
2025-12-10T12:12:00+00:00,6840.75,6841.25,6840.5,6841.0,19
2025-12-10T12:13:00+00:00,6841.0,6841.0,6840.5,6840.75,29
2025-12-10T12:14:00+00:00,6840.75,6841.75,6840.75,6841.5,18
2025-12-10T12:15:00+00:00,6841.75,6842.0,6840.5,6840.75,40
2025-12-10T12:16:00+00:00,6840.75,6841.25,6840.0,6840.25,55
2025-12-10T12:17:00+00:00,6840.25,6840.75,6840.25,6840.75,31
2025-12-10T12:18:00+00:00,6841.0,6841.0,6840.25,6840.75,19
2025-12-10T12:19:00+00:00,6840.75,6840.75,6840.0,6840.0,26
2025-12-10T12:20:00+00:00,6839.75,6841.0,6839.75,6840.25,37
2025-12-10T12:21:00+00:00,6840.5,6840.75,6840.25,6840.75,36
2025-12-10T12:22:00+00:00,6840.5,6840.75,6839.75,6840.25,46
2025-12-10T12:23:00+00:00,6840.0,6840.25,6839.25,6839.5,41
2025-12-10T12:24:00+00:00,6839.75,6840.25,6839.5,6839.75,21
2025-12-10T12:25:00+00:00,6840.0,6840.5,6840.0,6840.0,38
2025-12-10T12:26:00+00:00,6839.75,6841.0,6839.75,6841.0,48
2025-12-10T12:27:00+00:00,6841.0,6841.75,6841.0,6841.25,21
2025-12-10T12:28:00+00:00,6841.5,6841.5,6840.75,6840.75,25
2025-12-10T12:29:00+00:00,6840.75,6842.25,6840.75,6841.75,36
2025-12-10T12:30:00+00:00,6841.75,6841.75,6841.25,6841.25,30
2025-12-10T12:31:00+00:00,6841.5,6841.5,6841.25,6841.5,22
2025-12-10T12:32:00+00:00,6841.75,6843.25,6841.75,6842.0,40
2025-12-10T12:33:00+00:00,6842.0,6843.0,6842.0,6842.25,34
2025-12-10T12:34:00+00:00,6842.25,6842.5,6841.75,6841.75,30
2025-12-10T12:35:00+00:00,6841.5,6841.75,6841.5,6841.5,17
2025-12-10T12:36:00+00:00,6841.5,6841.5,6840.75,6841.25,31
2025-12-10T12:37:00+00:00,6841.25,6842.0,6841.25,6841.75,23
2025-12-10T12:38:00+00:00,6841.5,6841.5,6840.5,6841.0,29
2025-12-10T12:39:00+00:00,6841.0,6841.25,6839.25,6839.5,31
2025-12-10T12:40:00+00:00,6839.5,6840.5,6838.5,6840.25,57
2025-12-10T12:41:00+00:00,6840.25,6840.25,6839.75,6840.0,27
